rep,learning_rate,steps,classifier,feature_column,train_auc_precision_recall,train_recall,train_average_loss,train_accuracy_baseline,train_accuracy,train_auc,train_loss,train_label/mean,train_precision,train_global_step,train_prediction/mean,test_auc_precision_recall,test_recall,test_average_loss,test_accuracy_baseline,test_accuracy,test_auc,test_loss,test_label/mean,test_precision,test_global_step,test_prediction/mean
1,0.1,500,linear classifier,categorical column with vocabulary list,0.5764768,0.21875,0.18817852,0.936,0.946,0.88484913,0.18817852,0.064,0.7777778,500,0.027009929,0.48978025,0.2413793,0.17946452,0.94200003,0.95,0.87700427,0.17946452,0.058,0.7,500,0.028780887
1,0.1,500,"dnn classifier with [4, 4] hidden_units",indicator column,0.55254096,0.0,0.17164283,0.936,0.936,0.8820447,0.17164283,0.064,0.0,500,0.034456257,0.4317165,0.0,0.17301537,0.944,0.944,0.8320597,0.17301537,0.056,0.0,500,0.031276435
1,0.1,500,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.20654473,0.0,0.20449223,0.94,0.94,0.81804967,0.20449223,0.06,0.0,500,0.054098736,0.19080573,0.0,0.22154611,0.936,0.936,0.7808161,0.22154611,0.064,0.0,500,0.05551503
1,0.1,500,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.29466575,0.0,0.21899699,0.932,0.932,0.8033956,0.21899699,0.068,0.0,500,0.044343144,0.07984289,0.0,0.22878605,0.938,0.938,0.6155169,0.22878605,0.062,0.0,500,0.045561444
1,0.1,500,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.20599665,0.0,0.2082362,0.938,0.938,0.7644955,0.2082362,0.062,0.0,500,0.07085292,0.39736438,0.0,0.21762355,0.932,0.932,0.81889045,0.21762355,0.068,0.0,500,0.070481025
1,0.1,500,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.23210205,0.0,0.20855004,0.938,0.938,0.8308688,0.20855004,0.062,0.0,500,0.07006824,0.15412965,0.0,0.21406971,0.94,0.94,0.7324823,0.21406971,0.06,0.0,500,0.074570656
1,0.1,500,"dnn classifier with [10, 10] hidden_units",indicator column,0.64524573,0.0,0.2094327,0.918,0.918,0.90137625,0.2094327,0.082,0.0,500,0.032188646,0.23979223,0.0,0.17809835,0.95,0.95,0.7949474,0.17809835,0.05,0.0,500,0.032395046
1,0.1,500,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.18992104,0.0,0.25237107,0.922,0.922,0.7903109,0.25237107,0.078,0.0,500,0.046405796,0.17903405,0.0,0.18642688,0.946,0.946,0.8631666,0.18642688,0.054,0.0,500,0.046427365
1,0.1,500,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.23907717,0.0,0.22001518,0.94,0.94,0.8015958,0.22001518,0.06,0.0,500,0.09351962,0.20388794,0.0,0.23111859,0.938,0.938,0.686464,0.23111859,0.062,0.0,500,0.09844564
1,0.1,500,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.32257247,0.0,0.22254324,0.934,0.934,0.8121797,0.22254324,0.066,0.0,500,0.086120196,0.20956087,0.0,0.20886476,0.944,0.944,0.7462925,0.20886476,0.056,0.0,500,0.08715158
1,0.1,500,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.26193452,0.0,0.214366,0.934,0.934,0.75420153,0.214366,0.066,0.0,500,0.07358338,0.12906002,0.0,0.20791458,0.94,0.94,0.75741136,0.20791458,0.06,0.0,500,0.07566966
1,0.1,500,"dnn classifier with [20, 20] hidden_units",indicator column,0.5379558,0.028571429,0.2549004,0.93,0.932,0.865407,0.2549004,0.07,1.0,500,0.013768011,0.36166564,0.115384616,0.22174814,0.948,0.954,0.7450909,0.22174814,0.052,1.0,500,0.0137340315
1,0.1,500,"dnn classifier with [20, 20] hidden_units",2 dim embedding column,0.33193427,0.0,0.27557775,0.90999997,0.91,0.75479853,0.27557775,0.09,0.0,500,0.09087947,0.10046414,0.0,0.20220006,0.95,0.95,0.685179,0.20220006,0.05,0.0,500,0.09172843
1,0.1,500,"dnn classifier with [20, 20] hidden_units",4 dim embedding column,0.3882779,0.0,0.21705419,0.936,0.936,0.7975428,0.21705419,0.064,0.0,500,0.10632967,0.28470236,0.0,0.22249252,0.936,0.936,0.7932359,0.22249252,0.064,0.0,500,0.10904737
1,0.1,500,"dnn classifier with [20, 20] hidden_units",10 dim embedding column,0.19896013,0.0,0.21835136,0.936,0.936,0.74295545,0.21835136,0.064,0.0,500,0.039487142,0.26024497,0.0,0.19780608,0.944,0.944,0.739596,0.19780608,0.056,0.0,500,0.041508444
1,0.1,500,"dnn classifier with [20, 20] hidden_units",100 dim embedding column,0.5186672,0.0,0.23359893,0.90999997,0.91,0.8495238,0.23359893,0.09,0.0,500,0.08584047,0.19635297,0.0,0.21028358,0.94,0.94,0.7294681,0.21028358,0.06,0.0,500,0.083643585
1,0.1,1000,linear classifier,categorical column with vocabulary list,0.7759789,0.61290324,0.10162645,0.938,0.971,0.9321394,0.10162645,0.062,0.88372093,1000,0.062223703,0.36721843,0.23728813,0.2088191,0.941,0.946,0.8346423,0.2088191,0.059,0.6086956,1000,0.05193753
1,0.1,1000,"dnn classifier with [4, 4] hidden_units",indicator column,0.68769664,0.33333334,0.118701726,0.94,0.955,0.96479607,0.118701726,0.06,0.8,1000,0.03202562,0.3714266,0.22413793,0.18168235,0.94200003,0.945,0.839419,0.18168235,0.058,0.5652174,1000,0.028842207
1,0.1,1000,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.17332715,0.0,0.23904665,0.924,0.924,0.7335242,0.23904665,0.076,0.0,1000,0.07131385,0.112037405,0.0,0.22233254,0.935,0.935,0.7116002,0.22233254,0.065,0.0,1000,0.07017203
1,0.1,1000,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.45519233,0.0,0.24319461,0.921,0.921,0.82377434,0.24319461,0.079,0.0,1000,0.071863964,0.28183103,0.0,0.2105287,0.94,0.94,0.7031028,0.2105287,0.06,0.0,1000,0.0751497
1,0.1,1000,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.29233816,0.0,0.21831219,0.927,0.927,0.85403645,0.21831219,0.073,0.0,1000,0.063252725,0.17615739,0.0,0.19883576,0.94200003,0.942,0.7538894,0.19883576,0.058,0.0,1000,0.064234994
1,0.1,1000,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.504604,0.0,0.1983611,0.932,0.932,0.8842543,0.1983611,0.068,0.0,1000,0.08839937,0.29787076,0.0,0.18735707,0.948,0.948,0.78895855,0.18735707,0.052,0.0,1000,0.08909868
1,0.1,1000,"dnn classifier with [10, 10] hidden_units",indicator column,0.6618877,0.3880597,0.1458444,0.93299997,0.955,0.94122636,0.1458444,0.067,0.8666667,1000,0.037485443,0.37250143,0.15517241,0.21028788,0.94200003,0.947,0.80502784,0.21028788,0.058,0.6923077,1000,0.027573714
1,0.1,1000,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.08516474,0.0,0.25465944,0.927,0.927,0.59416145,0.25465944,0.073,0.0,1000,0.081199095,0.071898475,0.0,0.22883628,0.939,0.939,0.5834075,0.22883628,0.061,0.0,1000,0.082975574
1,0.1,1000,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.46476454,0.0,0.2159212,0.926,0.926,0.8548173,0.2159212,0.074,0.0,1000,0.10398823,0.20714979,0.0,0.21035376,0.944,0.944,0.73911357,0.21035376,0.056,0.0,1000,0.105596274
1,0.1,1000,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.39593953,0.016393442,0.19298081,0.939,0.937,0.8558285,0.19298081,0.061,0.25,1000,0.10996469,0.18759409,0.03448276,0.21955189,0.94200003,0.943,0.73529357,0.21955189,0.058,0.6666667,1000,0.117516
1,0.1,1000,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.5490285,0.08,0.19852057,0.925,0.931,0.8828396,0.19852057,0.075,1.0,1000,0.046110004,0.36276627,0.05263158,0.18058771,0.943,0.946,0.81155705,0.18058771,0.057,1.0,1000,0.043172866
1,0.1,1000,"dnn classifier with [20, 20] hidden_units",indicator column,0.8251622,0.5,0.11338512,0.924,0.961,0.9486643,0.11338512,0.076,0.974359,1000,0.060838956,0.4085145,0.23809524,0.19467211,0.937,0.95,0.7906778,0.19467211,0.063,0.88235295,1000,0.044226002
1,0.1,1000,"dnn classifier with [20, 20] hidden_units",2 dim embedding column,0.38361555,0.1875,0.21748888,0.92,0.929,0.8322962,0.21748888,0.08,0.71428573,1000,0.08385613,0.15733594,0.048387095,0.22625118,0.938,0.933,0.71491337,0.22625118,0.062,0.27272728,1000,0.08545694
1,0.1,1000,"dnn classifier with [20, 20] hidden_units",4 dim embedding column,0.42164263,0.15068494,0.20099662,0.927,0.938,0.8345376,0.20099662,0.073,1.0,1000,0.05257746,0.2069359,0.036363635,0.1928434,0.945,0.945,0.741241,0.1928434,0.055,0.5,1000,0.047621477
1,0.1,1000,"dnn classifier with [20, 20] hidden_units",10 dim embedding column,0.34291938,0.0,0.1927733,0.934,0.934,0.8571232,0.1927733,0.066,0.0,1000,0.061502773,0.257075,0.0,0.18511312,0.948,0.948,0.7376663,0.18511312,0.052,0.0,1000,0.062102955
1,0.1,1000,"dnn classifier with [20, 20] hidden_units",100 dim embedding column,0.5601929,0.0,0.21861188,0.925,0.925,0.8868396,0.21861188,0.075,0.0,1000,0.02518203,0.34680676,0.0,0.20468849,0.938,0.938,0.8237413,0.20468849,0.062,0.0,1000,0.024770517
1,0.1,2000,linear classifier,categorical column with vocabulary list,0.80298245,0.58156025,0.109053366,0.9295,0.965,0.9604074,0.109053366,0.0705,0.8817204,2000,0.054555424,0.46888596,0.2892562,0.19147399,0.9395,0.9445,0.8676278,0.19147399,0.0605,0.5833333,2000,0.043762274
1,0.1,2000,"dnn classifier with [4, 4] hidden_units",indicator column,0.77212775,0.5958904,0.11131687,0.927,0.9625,0.9543971,0.11131687,0.073,0.8446602,2000,0.07451473,0.47528017,0.35344827,0.16759399,0.94200003,0.9505,0.8722819,0.16759399,0.058,0.63076925,2000,0.061423145
1,0.1,2000,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.5148592,0.17266187,0.1813063,0.93050003,0.9415,0.87660575,0.1813063,0.0695,0.9230769,2000,0.08181742,0.3208629,0.112068966,0.19453743,0.94200003,0.9485,0.742919,0.19453743,0.058,1.0,2000,0.08010022
1,0.1,2000,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.533805,0.09150327,0.17906736,0.9235,0.9305,0.90698564,0.17906736,0.0765,1.0,2000,0.060078446,0.2603554,0.025641026,0.18786944,0.9415,0.943,0.77118933,0.18786944,0.0585,1.0,2000,0.056164484
1,0.1,2000,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.67225355,0.18705036,0.14646365,0.93050003,0.9415,0.94265866,0.14646365,0.0695,0.8666667,2000,0.048609223,0.3576188,0.18644068,0.17016229,0.941,0.95,0.8512446,0.17016229,0.059,0.84615386,2000,0.045096003
1,0.1,2000,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.66558164,0.0,0.16535276,0.9255,0.9255,0.9346715,0.16535276,0.0745,0.0,2000,0.056138877,0.36777514,0.0,0.17098974,0.9435,0.9435,0.8325689,0.17098974,0.0565,0.0,2000,0.055125203
1,0.1,2000,"dnn classifier with [10, 10] hidden_units",indicator column,0.84668994,0.6,0.100081354,0.925,0.969,0.96539456,0.100081354,0.075,0.9782609,2000,0.055796668,0.46213546,0.28695652,0.16528258,0.9425,0.957,0.86009693,0.16528258,0.0575,0.8918919,2000,0.03436709
1,0.1,2000,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.3046646,0.0,0.20095266,0.9325,0.9325,0.85920763,0.20095266,0.0675,0.0,2000,0.08233707,0.13709399,0.0,0.20988055,0.9385,0.9385,0.77642274,0.20988055,0.0615,0.0,2000,0.07816347
1,0.1,2000,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.5693096,0.35714287,0.1452682,0.93,0.944,0.93812215,0.1452682,0.07,0.6944444,2000,0.081138626,0.24446306,0.18421052,0.18725015,0.943,0.9325,0.82208943,0.18725015,0.057,0.33333334,2000,0.089899614
1,0.1,2000,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.70437187,0.6028369,0.14273995,0.9295,0.9545,0.9309893,0.14273995,0.0705,0.7083333,2000,0.10326315,0.3497604,0.2881356,0.20776856,0.941,0.9285,0.79956406,0.20776856,0.059,0.3655914,2000,0.10635818
1,0.1,2000,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.66453385,0.44094488,0.12581804,0.9365,0.956,0.9416386,0.12581804,0.0635,0.7671233,2000,0.048939213,0.36143792,0.23636363,0.18225095,0.945,0.9495,0.82198894,0.18225095,0.055,0.60465115,2000,0.044198744
1,0.1,2000,"dnn classifier with [20, 20] hidden_units",indicator column,0.81410444,0.568,0.10776411,0.9375,0.971,0.9356757,0.10776411,0.0625,0.94666666,2000,0.042637307,0.48567367,0.3125,0.20881644,0.944,0.9595,0.7893226,0.20881644,0.056,0.8974359,2000,0.026372408
1,0.1,2000,"dnn classifier with [20, 20] hidden_units",2 dim embedding column,0.51511574,0.2027027,0.1872018,0.926,0.939,0.8726139,0.1872018,0.074,0.88235295,2000,0.0521099,0.2660383,0.14655173,0.19741938,0.94200003,0.9395,0.7357283,0.19741938,0.058,0.43589744,2000,0.05549522
1,0.1,2000,"dnn classifier with [20, 20] hidden_units",4 dim embedding column,0.5831143,0.25735295,0.14937997,0.932,0.9455,0.92375475,0.14937997,0.068,0.81395346,2000,0.052928828,0.36730906,0.20353982,0.17808847,0.9435,0.953,0.8065572,0.17808847,0.0565,0.8518519,2000,0.049051657
1,0.1,2000,"dnn classifier with [20, 20] hidden_units",10 dim embedding column,0.609325,0.3955224,0.14405304,0.93299997,0.9475,0.92874455,0.14405304,0.067,0.6883117,2000,0.049890727,0.2786534,0.3,0.21733136,0.94,0.9395,0.7946919,0.21733136,0.06,0.49315068,2000,0.050558973
1,0.1,2000,"dnn classifier with [20, 20] hidden_units",100 dim embedding column,0.7253623,0.54347825,0.1298499,0.931,0.958,0.9471486,0.1298499,0.069,0.78125,2000,0.08689471,0.3569856,0.30769232,0.18872195,0.9415,0.9375,0.82401013,0.18872195,0.0585,0.45,2000,0.088953614
1,0.01,500,linear classifier,categorical column with vocabulary list,0.5563364,0.0,0.23990124,0.926,0.926,0.8713152,0.23990124,0.074,0.0,500,0.01911049,0.3353313,0.0,0.20565984,0.946,0.946,0.7266072,0.20565984,0.054,0.0,500,0.018986871
1,0.01,500,"dnn classifier with [4, 4] hidden_units",indicator column,0.19975221,0.0,0.26880127,0.918,0.918,0.7411659,0.26880127,0.082,0.0,500,0.05243153,0.14997748,0.0,0.20476675,0.95,0.95,0.58315796,0.20476675,0.05,0.0,500,0.053682
1,0.01,500,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.08451174,0.0,0.25085378,0.938,0.938,0.64811885,0.25085378,0.062,0.0,500,0.13059558,0.0998666,0.0,0.25370598,0.936,0.936,0.680155,0.25370598,0.064,0.0,500,0.13361883
1,0.01,500,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.10327717,0.0,0.30929813,0.914,0.914,0.5980866,0.30929813,0.086,0.0,500,0.14796232,0.10769406,0.0,0.28919646,0.924,0.924,0.6746981,0.28919646,0.076,0.0,500,0.15021423
1,0.01,500,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.0959744,0.0,0.271158,0.938,0.938,0.5781691,0.271158,0.062,0.0,500,0.15812159,0.060242105,0.0,0.2838419,0.934,0.934,0.4701188,0.2838419,0.066,0.0,500,0.1588214
1,0.01,500,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.12678665,0.0,0.34999472,0.936,0.936,0.72282326,0.34999472,0.064,0.0,500,0.24464402,0.07077747,0.0,0.35669532,0.934,0.934,0.5619688,0.35669532,0.066,0.0,500,0.24705507
1,0.01,500,"dnn classifier with [10, 10] hidden_units",indicator column,0.15865627,0.05882353,0.28622356,0.932,0.932,0.64854205,0.28622356,0.068,0.5,500,0.02758541,0.24024312,0.09090909,0.25884372,0.934,0.94,0.72019994,0.25884372,0.066,1.0,500,0.026686465
1,0.01,500,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.120084666,0.0,0.25323656,0.928,0.928,0.69821596,0.25323656,0.072,0.0,500,0.107931554,0.13877903,0.0,0.25020748,0.934,0.934,0.57144254,0.25020748,0.066,0.0,500,0.11216891
1,0.01,500,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.12376045,0.0,0.33894238,0.928,0.928,0.70842314,0.33894238,0.072,0.0,500,0.22244895,0.068041146,0.0,0.31798917,0.946,0.946,0.62555796,0.31798917,0.054,0.0,500,0.22264872
1,0.01,500,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.10350487,0.0,0.30185536,0.916,0.916,0.59422433,0.30185536,0.084,0.0,500,0.14458962,0.062069386,0.0,0.25158024,0.946,0.946,0.591379,0.25158024,0.054,0.0,500,0.14517188
1,0.01,500,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.08504756,0.0,0.25089118,0.934,0.934,0.6369152,0.25089118,0.066,0.0,500,0.11070504,0.048790537,0.0,0.22816956,0.948,0.948,0.49054694,0.22816956,0.052,0.0,500,0.11295409
1,0.01,500,"dnn classifier with [20, 20] hidden_units",indicator column,0.5541903,0.0,0.20388712,0.944,0.944,0.84526336,0.20388712,0.056,0.0,500,0.010477262,0.3810854,0.0,0.2255099,0.94200003,0.942,0.799839,0.2255099,0.058,0.0,500,0.011568263
1,0.01,500,"dnn classifier with [20, 20] hidden_units",2 dim embedding column,0.12613532,0.0,0.2889337,0.918,0.918,0.54397154,0.2889337,0.082,0.0,500,0.12596472,0.050954692,0.0,0.24081868,0.944,0.944,0.48653153,0.24081868,0.056,0.0,500,0.12444019
1,0.01,500,"dnn classifier with [20, 20] hidden_units",4 dim embedding column,0.09267351,0.0,0.2502567,0.932,0.932,0.5577822,0.2502567,0.068,0.0,500,0.092421174,0.04628312,0.0,0.22122525,0.946,0.946,0.4839089,0.22122525,0.054,0.0,500,0.093385585
1,0.01,500,"dnn classifier with [20, 20] hidden_units",10 dim embedding column,0.12421812,0.0,0.22879864,0.94,0.94,0.7115958,0.22879864,0.06,0.0,500,0.09508742,0.12765461,0.0,0.24319664,0.934,0.934,0.6957369,0.24319664,0.066,0.0,500,0.094258256
1,0.01,500,"dnn classifier with [20, 20] hidden_units",100 dim embedding column,0.09645364,0.0,0.26709986,0.924,0.924,0.6394111,0.26709986,0.076,0.0,500,0.097964555,0.0796072,0.0,0.22992617,0.94200003,0.942,0.606267,0.22992617,0.058,0.0,500,0.0994771
1,0.01,1000,linear classifier,categorical column with vocabulary list,0.64848435,0.097222224,0.21598917,0.928,0.935,0.92493564,0.21598917,0.072,1.0,1000,0.019999186,0.26326284,0.017857144,0.21313958,0.944,0.945,0.72917295,0.21313958,0.056,1.0,1000,0.019010529
1,0.01,1000,"dnn classifier with [4, 4] hidden_units",indicator column,0.26790833,0.0,0.23495719,0.929,0.929,0.83332074,0.23495719,0.071,0.0,1000,0.027172213,0.1552776,0.0,0.20508832,0.945,0.945,0.7052045,0.20508832,0.055,0.0,1000,0.028646188
1,0.01,1000,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.28776303,0.0,0.5144034,0.927,0.927,0.54813,0.5144034,0.073,0.0,1000,0.38071838,0.12685059,0.0,0.50726396,0.94200003,0.942,0.5105791,0.50726396,0.058,0.0,1000,0.38066614
1,0.01,1000,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.10091093,0.0,0.3048815,0.931,0.931,0.63611674,0.3048815,0.069,0.0,1000,0.1869912,0.08543009,0.0,0.29996732,0.937,0.937,0.6378089,0.29996732,0.063,0.0,1000,0.18941036
1,0.01,1000,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.15880081,0.0,0.2816001,0.927,0.927,0.62698936,0.2816001,0.073,0.0,1000,0.14744693,0.0695189,0.0,0.26791713,0.939,0.939,0.48314393,0.26791713,0.061,0.0,1000,0.14819983
1,0.01,1000,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.1625965,0.0,0.2387158,0.932,0.932,0.7769739,0.2387158,0.068,0.0,1000,0.10706122,0.08850995,0.0,0.23675844,0.939,0.939,0.66286945,0.23675844,0.061,0.0,1000,0.11110323
1,0.01,1000,"dnn classifier with [10, 10] hidden_units",indicator column,0.52565753,0.015151516,0.20574702,0.934,0.935,0.89297414,0.20574702,0.066,1.0,1000,0.018185519,0.2989487,0.0,0.22694378,0.94,0.94,0.7696188,0.22694378,0.06,0.0,1000,0.016942047
1,0.01,1000,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.09836939,0.0,0.2527438,0.929,0.929,0.62504745,0.2527438,0.071,0.0,1000,0.089947425,0.055070236,0.0,0.21488585,0.949,0.949,0.5633174,0.21488585,0.051,0.0,1000,0.09177512
1,0.01,1000,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.22708699,0.0,0.24553628,0.928,0.928,0.739516,0.24553628,0.072,0.0,1000,0.09107921,0.12739885,0.0,0.22321822,0.944,0.944,0.5528904,0.22321822,0.056,0.0,1000,0.09437483
1,0.01,1000,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.11575006,0.0,0.38504806,0.917,0.917,0.6342119,0.38504806,0.083,0.0,1000,0.25905555,0.054360494,0.0,0.36061487,0.943,0.943,0.501479,0.36061487,0.057,0.0,1000,0.26023167
1,0.01,1000,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.24118006,0.0,0.2146669,0.937,0.937,0.8201115,0.2146669,0.063,0.0,1000,0.0803169,0.116802864,0.0,0.21154857,0.944,0.944,0.6608561,0.21154857,0.056,0.0,1000,0.08340212
1,0.01,1000,"dnn classifier with [20, 20] hidden_units",indicator column,0.6168008,0.014492754,0.20037512,0.931,0.932,0.90190536,0.20037512,0.069,1.0,1000,0.020240609,0.4002292,0.084745765,0.19619374,0.941,0.946,0.78901815,0.19619374,0.059,1.0,1000,0.024485286
1,0.01,1000,"dnn classifier with [20, 20] hidden_units",2 dim embedding column,0.4003373,0.0,0.23978399,0.936,0.936,0.57093847,0.23978399,0.064,0.0,1000,0.084140874,0.4339584,0.0,0.23176959,0.939,0.939,0.61667454,0.23176959,0.061,0.0,1000,0.08423056
1,0.01,1000,"dnn classifier with [20, 20] hidden_units",4 dim embedding column,0.1297595,0.0,0.25699583,0.926,0.926,0.5853424,0.25699583,0.074,0.0,1000,0.080099985,0.10217956,0.0,0.20935248,0.946,0.946,0.656595,0.20935248,0.054,0.0,1000,0.079575196
1,0.01,1000,"dnn classifier with [20, 20] hidden_units",10 dim embedding column,0.16460985,0.0,0.25916684,0.921,0.921,0.753412,0.25916684,0.079,0.0,1000,0.075580314,0.07380973,0.0,0.21033369,0.945,0.945,0.6449832,0.21033369,0.055,0.0,1000,0.07598407
1,0.01,1000,"dnn classifier with [20, 20] hidden_units",100 dim embedding column,0.32201454,0.0,0.23833272,0.932,0.932,0.80356914,0.23833272,0.068,0.0,1000,0.09060536,0.15557979,0.0,0.21893232,0.943,0.943,0.7338189,0.21893232,0.057,0.0,1000,0.09160635
1,0.01,2000,linear classifier,categorical column with vocabulary list,0.621113,0.067669176,0.19947712,0.9335,0.938,0.90252745,0.19947712,0.0665,1.0,2000,0.017984303,0.34354565,0.036363635,0.20337078,0.945,0.947,0.79155844,0.20337078,0.055,1.0,2000,0.01644593
1,0.01,2000,"dnn classifier with [4, 4] hidden_units",indicator column,0.5955037,0.1037037,0.18429598,0.9325,0.9395,0.88432133,0.18429598,0.0675,1.0,2000,0.028899373,0.2971012,0.044247787,0.19618997,0.9435,0.946,0.7636671,0.19618997,0.0565,1.0,2000,0.026400935
1,0.01,2000,"dnn classifier with [4, 4] hidden_units",2 dim embedding column,0.17856738,0.0,0.24696127,0.928,0.928,0.64931864,0.24696127,0.072,0.0,2000,0.07988843,0.086877234,0.0,0.22998439,0.939,0.939,0.5881606,0.22998439,0.061,0.0,2000,0.08507333
1,0.01,2000,"dnn classifier with [4, 4] hidden_units",4 dim embedding column,0.24152635,0.0,0.45636776,0.934,0.934,0.52726144,0.45636776,0.066,0.0,2000,0.3376717,0.27800003,0.0,0.4512609,0.9415,0.9415,0.5199832,0.4512609,0.0585,0.0,2000,0.33759466
1,0.01,2000,"dnn classifier with [4, 4] hidden_units",10 dim embedding column,0.14600852,0.0,0.24842335,0.9275,0.9275,0.7068631,0.24842335,0.0725,0.0,2000,0.08408436,0.05968505,0.0,0.22854863,0.9415,0.9415,0.5170214,0.22854863,0.0585,0.0,2000,0.08805909
1,0.01,2000,"dnn classifier with [4, 4] hidden_units",100 dim embedding column,0.30192667,0.0,0.22427626,0.93,0.93,0.79244435,0.22427626,0.07,0.0,2000,0.06432627,0.13865691,0.0,0.20288381,0.945,0.945,0.693177,0.20288381,0.055,0.0,2000,0.067120425
1,0.01,2000,"dnn classifier with [10, 10] hidden_units",indicator column,0.686953,0.0,0.1661839,0.934,0.934,0.92554224,0.1661839,0.066,0.0,2000,0.024607353,0.32434767,0.0,0.21929692,0.9365,0.9365,0.7888057,0.21929692,0.0635,0.0,2000,0.023266025
1,0.01,2000,"dnn classifier with [10, 10] hidden_units",2 dim embedding column,0.14873165,0.0,0.2524117,0.927,0.927,0.65781873,0.2524117,0.073,0.0,2000,0.07695478,0.117005855,0.0,0.21414983,0.944,0.944,0.65251875,0.21414983,0.056,0.0,2000,0.07871422
1,0.01,2000,"dnn classifier with [10, 10] hidden_units",4 dim embedding column,0.1122918,0.0,0.24491037,0.928,0.928,0.6887423,0.24491037,0.072,0.0,2000,0.08279608,0.12634328,0.0,0.22301252,0.9395,0.9395,0.64135134,0.22301252,0.0605,0.0,2000,0.08354286
1,0.01,2000,"dnn classifier with [10, 10] hidden_units",10 dim embedding column,0.35195345,0.0,0.2319996,0.93050003,0.9305,0.7864361,0.2319996,0.0695,0.0,2000,0.071429715,0.11648832,0.0,0.22692105,0.9385,0.9385,0.63104725,0.22692105,0.0615,0.0,2000,0.07455189
1,0.01,2000,"dnn classifier with [10, 10] hidden_units",100 dim embedding column,0.4018266,0.0,0.22956057,0.927,0.927,0.83531904,0.22956057,0.073,0.0,2000,0.0688395,0.17320003,0.0,0.21276571,0.941,0.941,0.6728417,0.21276571,0.059,0.0,2000,0.07048404
1,0.01,2000,"dnn classifier with [20, 20] hidden_units",indicator column,0.7798983,0.33088234,0.14015155,0.932,0.9535,0.9457425,0.14015155,0.068,0.9574468,2000,0.03132084,0.40628445,0.15254237,0.1975543,0.941,0.95,0.8315779,0.1975543,0.059,1.0,2000,0.022425981
1,0.01,2000,"dnn classifier with [20, 20] hidden_units",2 dim embedding column,0.15072389,0.0,0.23807952,0.931,0.931,0.70319235,0.23807952,0.069,0.0,2000,0.07494215,0.09158464,0.0,0.20425673,0.946,0.946,0.6977527,0.20425673,0.054,0.0,2000,0.07460159
1,0.01,2000,"dnn classifier with [20, 20] hidden_units",4 dim embedding column,0.124043174,0.0,0.2327328,0.934,0.934,0.69773614,0.2327328,0.066,0.0,2000,0.07300179,0.072107375,0.0,0.2185269,0.94200003,0.942,0.62014055,0.2185269,0.058,0.0,2000,0.074192345
1,0.01,2000,"dnn classifier with [20, 20] hidden_units",10 dim embedding column,0.3065108,0.0,0.23086958,0.9325,0.9325,0.73393506,0.23086958,0.0675,0.0,2000,0.06777883,0.1302202,0.0,0.21685177,0.94200003,0.942,0.6256108,0.21685177,0.058,0.0,2000,0.068148315
